"CERT","CHCLASS1","CITYST","COST","FAILDATE","FIN","ID","NAME","QBFASSET","QBFDEP","RESTYPE","RESTYPE1","SAVR"
17957,"N","ODESSA, TX",22702,"9/30/1983","2363","820","NATIONAL BK OF ODESSA",92878,100531,"FAILURE","PA","FDIC"
19609,"NM","DENVER, CO",3992,"9/30/1983","2362","821","DOMINION BK OF DENVER",16709,13724,"FAILURE","PA","FDIC"
28181,"SL","BASTROP, LA",983,"9/30/1983","0","822","BASTROP FS&LA",32917,32497,"ASSISTANCE","A/A","FSLIC"
31178,"SL","VILLE PLATTE, LA",329,"9/30/1983","0","823","SECURITY S&LA",26499,25117,"ASSISTANCE","A/A","FSLIC"
20736,"NM","MCMINNIVILLE, TN",8833,"9/16/1983","2361","819","WARREN COUNTY BANK",19639,18728,"FAILURE","PA","FDIC"
16614,"NM","KANSAS CITY, KS",10843,"9/2/1983","2360","818","THE DOUGLASS STATE BANK",35385,31156,"FAILURE","PA","FDIC"
28365,"SL","MARYSVILLE, OH",,"9/1/1983","0","817","CITIZENS FS&LA OF MARYSVILLE",96571,89222,"ASSISTANCE","A/A","FSLIC"
28881,"SL","WAYNE, NJ",60001,"8/31/1983","1650","812","SUBURBAN S&LA",2017751,1747530,"ASSISTANCE","A/A","FSLIC"
29255,"SL","EAST CHICAGO, IN",12131,"8/31/1983","0","813","1ST FS&LA OF E. CHICAGO",209535,211064,"ASSISTANCE","A/A","FSLIC"
29651,"SL","GARY, IN",1066,"8/31/1983","0","814","GARY FS&LA",15223,15666,"ASSISTANCE","A/A","FSLIC"
30170,"SL","NEW YORK, NY",11846,"8/31/1983","1651","815","WASHINGTON FS&LA",644987,548349,"ASSISTANCE","A/A","FSLIC"
30932,"SL","HIALEAH, FL",1201,"8/31/1983","1651","816","COMMUNITY FS&LA",123084,101789,"ASSISTANCE","A/A","FSLIC"
22577,"NM","CLARKSVILLE, TN",6041,"8/26/1983","2359","811","UNITED SOUTHERN BANK OF CLARKSVILLE",9943,11494,"FAILURE","PA","FDIC"
17815,"NM","ROGERSVILLE, TN",16829,"8/12/1983","2358","809","FIRST COMMERCE BK OF HAWKINS CTY",43097,44920,"FAILURE","PA","FDIC"
30861,"SL","MAPLEWOOD, MO",1961,"8/12/1983","0","810","GIBRALTAR S&LA",48895,43743,"ASSISTANCE","A/A","FSLIC"
3643,"N","DANVERS, IL",3174,"8/5/1983","2357","804","THE FIRST NAT BK OF DANVERS",12525,11659,"FAILURE","PA","FDIC"
9572,"NM","PORTLAND, OR",11852,"8/5/1983","1918","805","OREGON MUTUAL SAVINGS BANK",265734,251338,"ASSISTANCE","A/A","FDIC"
28457,"SL","GAINESVILLE, FL",7727,"8/5/1983","1648","806","FIRST FLORIDA S&LA",80826,70526,"ASSISTANCE","A/A","FSLIC"
31603,"SL","GLOUCESTER, VA",4296,"8/5/1983","1648","807","MIDDLE PNSLA NRTH. NECK FS&LA",44674,41920,"ASSISTANCE","A/A","FSLIC"
31885,"SL","ROSSLYN, VA",18577,"8/5/1983","1648","808","MT. VERNON S&LA",117788,118015,"ASSISTANCE","A/A","FSLIC"
8429,"NM","JOHNSON CITY, TN",72483,"7/29/1983","2355","802","FIRST PEOPLES BANK OF WASHINGTON COUNTY",177785,175010,"FAILURE","PA","FDIC"
22765,"NM","MIDLAND, TX",13173,"7/29/1983","2356","803","METRO BANK",33607,31113,"FAILURE","PA","FDIC"
30484,"SB","TAYLOR, MI",1000,"7/22/1983","0","801","GUARANTY FS&LA",143416,133535,"ASSISTANCE","A/A","FSLIC"
4963,"NM","SMITHVILLE, TN",5467,"7/8/1983","2353","797","THE FIRST CENTRAL BANK",18905,17851,"FAILURE","PA","FDIC"
13189,"NM","NIOBRARA, NE",2684,"7/8/1983","2354","798","BANK OF NIOBRARA",7177,6123,"FAILURE","PA","FDIC"
16946,"N","CHICAGO, IL",4428,"7/8/1983","5436","799","UNION NAT BK OF CHICAGO",26252,24360,"FAILURE","IDT","FDIC"
31172,"SL","ANTIOCH, IL",3193,"7/8/1983","0","800","ANTIOCH S&LA",57936,52212,"FAILURE","IDT","FSLIC"
29843,"SL","PHILADELPHIA, PA",1500,"7/5/1983","0","796","PROVIDENT S&LA",51049,48032,"ASSISTANCE","A/A","FSLIC"
27620,"SL","MASON CITY, IA",6797,"7/1/1983","0","795","MUTUAL FS&LA OF MASON CITY",118784,103706,"ASSISTANCE","A/A","FSLIC"
23501,"NM","LAS VEGAS, NV",0,"6/30/1983","6433","794","MINERAL BK OF NEVADA",18036,13131,"FAILURE","PO","FDIC"
19261,"N","LOVELL, WY",363,"6/24/1983","5432","791","WESTERN NAT BK OF LOVELL",24804,23281,"FAILURE","PO","FDIC"
28255,"SL","ST. PAUL, MN",1751,"6/24/1983","1645","792","NORTHERN FS&LA",267258,135393,"ASSISTANCE","A/A","FSLIC"
31288,"SL","HOUSTON, TX",519,"6/24/1983","1645","793","COLONIAL SA",90046,83614,"ASSISTANCE","A/A","FSLIC"
6066,"NM","HARTFORD, SD",5894,"6/17/1983","2352","790","COMMUNITY BANK",32007,28291,"FAILURE","PA","FDIC"
30549,"SL","SIOUX FALLS, SD",6884,"6/10/1983","1644","788","FIRST FS&LA OF SIOUX FALLS",77959,75253,"ASSISTANCE","A/A","FSLIC"
31475,"SL","PIERRE, SD",1778,"6/10/1983","1644","789","FIRST DAKOTA HOME S&LA",27756,26073,"ASSISTANCE","A/A","FSLIC"
31640,"SB","JACKSON, MS",128,"6/6/1983","1643","787","JACKSON FS&LA",34508,23797,"ASSISTANCE","A/A","FSLIC"
29489,"SB","CLEVELAND, OH",26014,"6/3/1983","0","786","WOMEN'S FS&LA",570215,512969,"ASSISTANCE","A/A","FSLIC"
31207,"SL","DELAVAN, WI",2630,"6/2/1983","0","785","FIRST FS&LA OF WALWORTH COUNTY",38346,32409,"ASSISTANCE","A/A","FSLIC"
27994,"SL","NEW ORLEANS, LA",2855,"5/31/1983","0","784","CONTINENTAL S&LA",39961,28578,"ASSISTANCE","A/A","FSLIC"
1473,"NM","KINGSTON, TN",13051,"5/27/1983","2349","778","CITY & COUNTY BK OF ROANE CTY",42232,40420,"FAILURE","PA","FDIC"
4925,"NM","LAKE CITY, TN",59412,"5/27/1983","2350","779","CITY & COUNTY BK OF ANDERSON CTY",142875,133943,"FAILURE","PA","FDIC"
20332,"NM","CHATTANOOGA, TN",19062,"5/27/1983","2348","780","UNITED AMERICAN BANK IN HAMILTON COUNTY",133834,125232,"FAILURE","PA","FDIC"
20494,"NM","KNOXVILLE, TN",114390,"5/27/1983","2346","781","CITY & COUNTY BK OF KNOX COUNTY",262474,250036,"FAILURE","PA","FDIC"
21030,"SM","NASHVILLE, TN",37792,"5/27/1983","2347","782","UNITED SOUTHERN BK OF NASHVILLE",144171,135665,"FAILURE","PA","FDIC"
21364,"NM","LOS ANGELES, CA",172,"5/27/1983","2351","783","THE COMMERCIAL BK OF CALIFORNIA",32437,30180,"FAILURE","PA","FDIC"
1483,"NM","CARTHAGE, TN",4671,"5/6/1983","2345","777","SMITH COUNTY BANK",32985,30898,"FAILURE","PA","FDIC"
18550,"N","OAK LAWN, IL",21376,"4/29/1983","2344","775","FIRST NAT BK OF OAK LAWN",130265,123278,"FAILURE","PA","FDIC"
22808,"NM","ASHLAND, OR",4486,"4/29/1983","2343","776","HERITAGE BANK",18518,16254,"FAILURE","PA","FDIC"
27784,"SL","PITTSBURGH, PA",11325,"4/28/1983","1641","774","GUARANTY S&LA",182852,135168,"ASSISTANCE","A/A","FSLIC"
15301,"NM","SPARTA, KY",6636,"4/15/1983","6421","773","SPARTA-SANDERS STATE BANK",19033,18517,"FAILURE","PO","FDIC"
30354,"SL","NORMANDY, MO",11879,"4/11/1983","1640","772","NORTHWESTERN S&LA",82522,69343,"ASSISTANCE","A/A","FSLIC"
1810,"NM","INA, IL",2791,"4/8/1983","2341","770","THE INA STATE BANK",17743,16566,"FAILURE","PA","FDIC"
23143,"NM","SAN MARINO, CA",1717,"4/8/1983","2342","771","BANK OF SAN MARINO",12997,12754,"FAILURE","PA","FDIC"
30841,"SL","MIAMI, FL",389,"4/6/1983","1653","769","BISCAYNE FS&LA",1892054,1727115,"ASSISTANCE","A/A","FSLIC"
31863,"SL","CLARKSDALE, MS",42699,"4/1/1983","0","768","NORTH MISSISSIPPI S&LA",151971,130521,"ASSISTANCE","A/A","FSLIC"
23043,"NM","PHOENIX, OR",4799,"3/25/1983","2340","767","BEAR CREEK VALLEY BANK",13589,11164,"FAILURE","PA","FDIC"
16290,"NM","HAZEN, AR",0,"3/24/1983","6417","766","PRAIRIE COUNTY BANK",13251,12119,"FAILURE","PO","FDIC"
31338,"SL","BERKELEY, CA",2000,"3/21/1983","0","765","TWIN PINES FS&LA",45880,41070,"ASSISTANCE","A/A","FSLIC"
20461,"N","UNION CITY, NJ",4967,"3/18/1983","2339","763","PAN AMERICAN NATIONAL BANK",37172,36307,"FAILURE","PA","FDIC"
22310,"SM","PORTLAND, OR",213,"3/18/1983","6416","764","COLUMBIA PACIFIC BK & TR CO.",47385,45696,"FAILURE","PO","FDIC"
23085,"N","NEWPORT BEACH, CA",9707,"3/11/1983","2337","762","NEWPORT HARBOUR NATIONAL BANK",47296,44035,"FAILURE","PA","FDIC"
31258,"SL","NEWPORT NEWS, VA",4372,"3/5/1983","0","760","FIRST FS&LA OF NEWPORT NEWS",94600,86302,"ASSISTANCE","A/A","FSLIC"
31306,"SL","NEWPORT NEWS, VA",1863,"3/5/1983","0","761","PENINSULA FS&LA",95851,76112,"ASSISTANCE","A/A","FSLIC"
29964,"SL","MONROE, LA",8038,"3/4/1983","0","759","LEADER S&LA",229759,139755,"ASSISTANCE","A/A","FSLIC"
27823,"SL","NORWOOD, OH",977,"3/1/1983","0","757","GEM FS&LA",16758,11088,"ASSISTANCE","A/A","FSLIC"
28324,"SL","CINCINNATI, OH",8145,"3/1/1983","0","758","UNITED S&LA",102120,68568,"ASSISTANCE","A/A","FSLIC"
28333,"SL","MOBERLY, MO",2324,"2/28/1983","1638","755","FIRST FS&LA OF MOBERLY",38696,29965,"ASSISTANCE","A/A","FSLIC"
30814,"SL","ST. LOUIS, MO",51336,"2/28/1983","1638","756","CARONDELET S&LA ALSO CASE 115",740577,645581,"ASSISTANCE","A/A","FSLIC"
19020,"NM","LOS ANGLES, CA",25334,"2/25/1983","2336","754","AMERICAN CITY BANK",319354,293937,"FAILURE","PA","FDIC"
23035,"NM","BLYTHE, CA",972,"2/18/1983","2335","753","MERCHANTS & FARMERS STATE BANK",5908,5685,"FAILURE","PA","FDIC"
4943,"NM","KNOXVILLE, TN",266384,"2/14/1983","1123","752","UNITED AMERICAN BK IN KNOXVILLE",760473,590861,"ASSISTANCE","A/A","FDIC"
22880,"NM","BRADLEY, IL",1152,"2/12/1983","2334","750","AMERICAN STATE BANK",14124,13775,"FAILURE","PA","FDIC"
30558,"SL","FARMINGTON, MI",1499,"2/12/1983","1626","751","METROPOLITAN SA",395940,254007,"ASSISTANCE","A/A","FSLIC"
15748,"NM","BARNUM, MN",1705,"2/9/1983","6409","748","STATE BANK OF BARNUM",13873,13056,"FAILURE","PO","FDIC"
16065,"MI","NEW YORK, NY",59448,"2/9/1983","1916","749","DRY DOCK SAVINGS BANK",2452158,2037825,"ASSISTANCE","A/A","FDIC"
30092,"SL","CHICAGO, IL",19847,"2/3/1983","7503","747","MANNING S&LA",78654,60740,"FAILURE","IDT","FSLIC"
8593,"NM","FREDERICKTOWN, MO",730,"1/21/1983","2333","746","THE MADISON COUNTY BANK",7000,6758,"FAILURE","PA","FDIC"
31620,"SL","EL CENTRO, CA",-7434,"1/14/1983","7502","745","VALLEY FIRST FS&LA",37110,33698,"FAILURE","IDT","FSLIC"
29586,"SL","LANSING, IL",1940,"1/6/1983","0","744","LANSING FS&LA",45787,44460,"ASSISTANCE","A/A","FSLIC"
28872,"SL","WEST POINT, MS",925,"12/20/1982","0","735","CLAY COUNTY FS&LA",14082,12489,"ASSISTANCE","A/A","FSLIC"
29117,"SL","LOUISVILLE, KY",3588,"12/20/1982","0","736","SOUTH EAST FS&LA",132146,111824,"ASSISTANCE","A/A","FSLIC"
29159,"SL","CORDELE, GA",36,"12/20/1982","0","737","FIRST FS&LA OF CRISP COUNTY",44595,44195,"ASSISTANCE","A/A","FSLIC"
29229,"SL","NORTH WALES, PA",1171,"12/20/1982","0","738","MID-CITY FS&LA",47779,40872,"ASSISTANCE","A/A","FSLIC"
29736,"SL","POTTSTOWN, PA",4330,"12/20/1982","0","739","GARFIELD FS&LA",70419,37627,"ASSISTANCE","A/A","FSLIC"
29969,"SL","OWENSBORO, KY",3172,"12/20/1982","0","740","FIRST HOME FS&LA",83632,65328,"ASSISTANCE","A/A","FSLIC"
30366,"SL","ATLANTA, GA",131,"12/20/1982","0","741","PEACHTREE FS&LA",104979,77140,"ASSISTANCE","A/A","FSLIC"
31439,"SL","MAYFIELD, KY",1240,"12/20/1982","0","742","SECURITY FS&LA",45862,41967,"ASSISTANCE","A/A","FSLIC"
31574,"SL","VERMILLION, SD",300,"12/20/1982","0","743","HOME TRUST S&LA",13175,12102,"ASSISTANCE","A/A","FSLIC"
30018,"SL","CHICAGO, IL",9827,"12/17/1982","1636","734","CHICAGOLAND FS&LA",140540,126317,"ASSISTANCE","A/A","FSLIC"
9874,"NM","MOORELAND, OK",1415,"12/16/1982","2332","733","THE SECURITY STATE BANK",11554,10062,"FAILURE","PA","FDIC"
8287,"NM","LUTESVILLE, MO",1593,"12/10/1982","2331","732","BOLLINGER COUNTY BANK",15867,14637,"FAILURE","PA","FDIC"
3334,"N","MELVIN, TX",2244,"11/19/1982","5405","730","RANCHLANDER NATIONAL BANK",4305,4123,"FAILURE","PO","FDIC"
30729,"SL","BELOIT, KS",7187,"11/19/1982","0","731","NORTH KANSAS SA",36508,31074,"FAILURE","PO","FSLIC"
28076,"SL","HEMPSTEAD, NY",12058,"11/15/1982","1634","728","ISLAND S&LA",284483,221013,"ASSISTANCE","A/A","FSLIC"
29218,"SL","MASSAPEQUA, NY",19524,"11/15/1982","1634","729","SOUTH SHORE FS&LA",366131,272227,"ASSISTANCE","A/A","FSLIC"
12527,"NM","QUITMAN, AR",1412,"11/12/1982","2330","727","BANK OF QUITMAN",17359,16318,"FAILURE","PA","FDIC"
6799,"N","SOUTH CHARLESTON, WV",4622,"11/5/1982","2328","725","THE FIRST NATIONAL BANK OF SOUTH CHARLESTO",28629,27711,"FAILURE","PA","FDIC"
22364,"NM","AMARILLO, TX",1317,"11/5/1982","2329","726","TEXAS BK OF AMARILLO",13149,11540,"FAILURE","PA","FDIC"
9053,"NM","CEDAR BLUFF, AL",1501,"11/2/1982","2327","724","CEDAR BLUFF BANK",13685,12735,"FAILURE","PA","FDIC"
28987,"SL","CORSICANA, TX",,"10/22/1982","0","722","CORSICANA FS&LA",70311,68310,"ASSISTANCE","A/A","FSLIC"
31651,"SL","PASADENA, TX",,"10/22/1982","0","723","MODERN S&LA",20659,17583,"ASSISTANCE","A/A","FSLIC"
15931,"MI","ELMIRA, NY",0,"10/15/1982","1910","721","MECHANICS SAVINGS BANK",55254,50608,"ASSISTANCE","A/A","FDIC"
28203,"SL","WORCESTER, MA",9789,"10/12/1982","1633","719","FREEDOM FS&LA",790666,645029,"ASSISTANCE","A/A","FSLIC"
28297,"SL","BOSTON, MA",3026,"10/12/1982","1633","720","FIRST FS&LA",235978,177713,"ASSISTANCE","A/A","FSLIC"
18505,"NM","MARKHAM, IL",0,"10/8/1982","6400","718","TRI-STATE BANK",16281,16034,"FAILURE","PO","FDIC"
4168,"N","OKLAHOMA CITY, OK",24587,"10/3/1982","2325","717","OKLAHOMA NATIONAL BK & TR CO.",131620,133587,"ASSISTANCE","A/A","FDIC"
29326,"SL","NEW ORLEANS, LA",19023,"10/1/1982","0","712","DIXIE FS&LA",539032,433848,"ASSISTANCE","A/A","FSLIC"
30216,"SL","NEWARK, NJ",11783,"10/1/1982","0","713","BARTON S&LA",170368,123015,"ASSISTANCE","A/A","FSLIC"
30472,"SL","DELRAY BEACH, FL",,"10/1/1982","0","714","1ST OF DELRAY BEACH S&LA",842959,675151,"ASSISTANCE","A/A","FSLIC"
31301,"SL","PINEVILLE, LA",1465,"10/1/1982","0","715","UNION FS&LA",29113,25033,"ASSISTANCE","A/A","FSLIC"
31365,"SL","BOSSIER CITY, LA",1977,"10/1/1982","0","716","HERITAGE FS&LA",70959,47197,"ASSISTANCE","A/A","FSLIC"
15937,"MI","NEW YORK, NY",33112,"9/24/1982","1911","711","UNITED MUTUAL SAVINGS BANK",832858,777890,"ASSISTANCE","A/A","FDIC"
31527,"SB","SPRINGHILL, LA",,"9/21/1982","0","710","FIRST FS&LA",11696,11392,"ASSISTANCE","A/A","FSLIC"
28941,"SL","NEW YORK CITY, NY",,"9/20/1982","0","705","FIRST FS&LA OF NEW YORK",658856,462566,"ASSISTANCE","A/A","FSLIC"
30549,"SL","SIOUX FALLS, SD",2894,"9/20/1982","0","706","FIRST FS&LA OF SIOUX FALLS",78232,74332,"ASSISTANCE","A/A","FSLIC"
31475,"SL","PIERRE, SD",1106,"9/20/1982","0","707","FIRST DAKOTA HOME S&LA",27834,25595,"ASSISTANCE","A/A","FSLIC"
31895,"SL","RAYNE, LA",421,"9/20/1982","0","708","FIRST FS&LA OF ACADIA",11252,11025,"ASSISTANCE","A/A","FSLIC"
31942,"SL","LAFAYETTE, LA",249,"9/20/1982","0","709","REPUBLIC FS&LA",19347,17029,"ASSISTANCE","A/A","FSLIC"
30769,"SL","FAIRVIEW HEIGHTS, IL",949,"9/10/1982","0","702","INVESTORS S&LA",48056,39809,"ASSISTANCE","A/A","FSLIC"
30958,"SL","NEW YORK, NY",8798,"9/10/1982","1629","703","UNION FS&LA OF NEW YORK",151850,122593,"ASSISTANCE","A/A","FSLIC"
31337,"SL","VANDALIA, IL",899,"9/10/1982","0","704","VANDALIA CITIZENS S&LA",13653,13064,"ASSISTANCE","A/A","FSLIC"
10692,"NM","HOHENWALD, TN",981,"9/3/1982","6399","701","HOHENWALD NATIONAL BANK",27053,24334,"FAILURE","PO","FDIC"
28108,"SL","PEORIA, IL",,"9/1/1982","0","698","FIRST FS&LA",445969,401663,"ASSISTANCE","A/A","FSLIC"
28822,"SL","MATTESON, IL",,"9/1/1982","0","699","UNION OF COOK COUNTY",107002,94471,"ASSISTANCE","A/A","FSLIC"
29948,"SL","HAVRE, MT",5007,"9/1/1982","0","700","HAVRE FS&LA",73255,65836,"ASSISTANCE","A/A","FSLIC"
1758,"NM","HORSESHOE, AR",2631,"8/27/1982","2318","694","FIRST SECURITY BANK OF NORTH ARKANSAS",14148,12728,"FAILURE","PA","FDIC"
3774,"NM","CAIRO, IL",2484,"8/27/1982","2319","695","SECURITY BK & TR COMPANY",12021,11169,"FAILURE","PA","FDIC"
23308,"N","SANTA ANA, CA",4178,"8/27/1982","2320","696","WESTERN NATIONAL BANK",25590,21892,"FAILURE","PA","FDIC"
31609,"SL","ALBUQUERQUE, NM",1353,"8/27/1982","1631","697","CORONADO S&LA",34353,24952,"ASSISTANCE","A/A","FSLIC"
16558,"NM","MOUNT PLEASANT, IA",0,"8/6/1982","2317","691","MOUNT PLEASANT BK & TR COMPANY",29367,26214,"FAILURE","PA","FDIC"
19019,"N","ABILENE, TX",0,"8/6/1982","1909","692","ABILENE NATIONAL BANK",437282,427572,"ASSISTANCE","A/A","FDIC"
30796,"SL","SUFFOLK, VA",18736,"8/6/1982","1628","693","FIRST FS&LA OF SUFFOLK",102727,81623,"ASSISTANCE","A/A","FSLIC"
28099,"SL","EL PASO, TX",,"8/2/1982","0","688","MUTUAL S&LA OF EL PASO",174737,151735,"ASSISTANCE","A/A","FSLIC"
29976,"SL","RIVER EDGE, NJ",4635,"8/2/1982","0","689","RIVER EDGE S&LA",61729,47488,"ASSISTANCE","A/A","FSLIC"
30500,"SL","SILVER SPRING, MD",10000,"8/2/1982","0","690","GUARDIAN FS&LA",184443,108946,"ASSISTANCE","A/A","FSLIC"
27679,"SL","CINNAMONSON, NJ",3990,"7/31/1982","1627","685","FIRST FS&LA OF BURLINGTON CTY",135168,104801,"ASSISTANCE","A/A","FSLIC"
28584,"SL","PRINCETON, NJ",,"7/31/1982","0","686","PRINCETON S&LA",249639,197229,"ASSISTANCE","A/A","FSLIC"
31034,"SL","JAMAICA, NY",1986,"7/31/1982","0","687","ALLIED FS&LA",18308,17045,"ASSISTANCE","A/A","FSLIC"
19831,"NM","BOSTON, MA",2842,"7/30/1982","2316","680","UNITY BK & TR COMPANY",12759,11467,"FAILURE","PA","FDIC"
27906,"SL","BAYTOWN, TX",537,"7/30/1982","1626","681","HARRIS COUNTY FS&LA",181692,157791,"ASSISTANCE","A/A","FSLIC"
29308,"SL","DELAND, FL",1829,"7/30/1982","1626","682","FIRST OF MID FLORIDA",549298,486774,"ASSISTANCE","A/A","FSLIC"
30321,"SB","SOUTHFIELD, MI",3135,"7/30/1982","1626","683","AMERICAN FS&LA",841713,475756,"ASSISTANCE","A/A","FSLIC"
30967,"SL","SAN JUAN, PR",,"7/30/1982","0","684","UNITED FS&LA OF PUERTO RICO",286852,215880,"ASSISTANCE","A/A","FSLIC"
12767,"NM","REDWATER, TX",3417,"7/27/1982","2315","678","GUARANTY BOND STATE BANK",14070,12407,"FAILURE","PA","FDIC"
17716,"NM","HOOKS, TX",2161,"7/27/1982","2314","679","THE BOWIE COUNTY STATE BANK",14413,13408,"FAILURE","PA","FDIC"
29452,"SL","PITTSTON, PA",7092,"7/16/1982","0","677","FIRST FS&LA OF PITTSTON",45771,43346,"ASSISTANCE","A/A","FSLIC"
31683,"SL","BRANSON, MO",700,"7/15/1982","0","676","TRI-LAKES FS&LA",13904,12777,"ASSISTANCE","A/A","FSLIC"
18153,"N","OKLAHOMA CITY, OK",64970,"7/5/1982","5391","675","PENN SQUARE BANK, N.A.",436484,390029,"FAILURE","DINB","FDIC"
13586,"NM","BLAND, MO",1024,"7/2/1982","2313","674","THE BELLE-BLAND BANK",4251,3902,"FAILURE","PA","FDIC"
10454,"NM","LEWISTON, IL",8167,"6/25/1982","2312","673","FARMERS STATE BK OF LEWISTON",30852,28104,"FAILURE","PA","FDIC"
15933,"NM","TILLAR, AR",433,"6/23/1982","6388","672","CITIZENS BANK",6316,5582,"FAILURE","PO","FDIC"
22321,"NM","BAYAMON, PR",320,"6/12/1982","2311","671","BANCO REGIONAL",21440,17922,"FAILURE","PA","FDIC"
27899,"SL","VALLEY CITY, ND",,"6/10/1982","0","670","FIDELITY FS&LA",62996,58767,"ASSISTANCE","A/A","FSLIC"
31798,"SL","MONTEBELLO, CA",,"6/1/1982","0","669","MONTEBELLO FS&LA",36285,34378,"ASSISTANCE","A/A","FSLIC"
30975,"SL","BALTIMORE, MD",,"5/31/1982","0","668","UNITED FS&LA",172401,132185,"ASSISTANCE","A/A","FSLIC"
20794,"NM","YPSILANTAI, MI",243,"5/15/1982","2310","667","COMMUNITY BK OF WASHTENAW",19915,18218,"FAILURE","PA","FDIC"
18299,"N","CHARLESTON, IL",2241,"5/1/1982","2309","666","COLES COUNTY NATIONAL BANK OF CHARLESTON",26807,24200,"FAILURE","PA","FDIC"
21569,"NM","HUNTINGTON, TN",2095,"4/30/1982","6384","665","CARROLL COUNTY BANK",8739,8292,"FAILURE","PO","FDIC"
20988,"NM","SAN DIEGO, CA",4928,"4/29/1982","2308","664","PACIFIC COAST BANK",9758,8684,"FAILURE","PA","FDIC"
22103,"N","TYLER, TX",575,"4/16/1982","2307","663","NATIONAL SECURITY BANK",8530,8018,"FAILURE","PA","FDIC"
29037,"SL","CENTEREACH, NY",24982,"4/15/1982","1649","661","SUFFOLK COUNTY FS&LA",1113263,950155,"ASSISTANCE","A/A","FSLIC"
